dataset\clean\Cry\220e13_37.wav,0
dataset\clean\Cry\220e13_38.wav,0
dataset\clean\Cry\220e13_39.wav,0
dataset\clean\Cry\220e13_4.wav,0
dataset\clean\Cry\220e13_40.wav,0
dataset\clean\Cry\220e13_41.wav,0
dataset\clean\Cry\220e13_42.wav,0
dataset\clean\Cry\220e13_43.wav,0
dataset\clean\Cry\220e13_44.wav,0
dataset\clean\Cry\220e13_45.wav,0
dataset\clean\Cry\220e13_46.wav,0
dataset\clean\Cry\220e13_47.wav,0
dataset\clean\Cry\220e13_48.wav,0
dataset\clean\Cry\220e13_49.wav,0
dataset\clean\Cry\220e13_5.wav,0
dataset\clean\Cry\220e13_50.wav,0
dataset\clean\Cry\220e13_51.wav,0
dataset\clean\Cry\220e13_52.wav,0
dataset\clean\Cry\220e13_53.wav,0
dataset\clean\Cry\220e13_54.wav,0
dataset\clean\Cry\220e13_55.wav,0
dataset\clean\Cry\220e13_56.wav,0
dataset\clean\Cry\220e13_57.wav,0
dataset\clean\Cry\220e13_58.wav,0
dataset\clean\Cry\220e13_59.wav,0
dataset\clean\Cry\220e13_6.wav,0
dataset\clean\Cry\220e13_7.wav,0
dataset\clean\Cry\220e13_8.wav,0
dataset\clean\Cry\220e13_9.wav,0
dataset\clean\Cry\220e19_0.wav,0
dataset\clean\Cry\220e19_1.wav,0
dataset\clean\Cry\220e19_2.wav,0
dataset\clean\Cry\220e19_3.wav,0
dataset\clean\Cry\220e19_4.wav,0
dataset\clean\Cry\220e19_5.wav,0
dataset\clean\Cry\220e19_6.wav,0
dataset\clean\Cry\220e19_7.wav,0
dataset\clean\Cry\220e19_8.wav,0
dataset\clean\Cry\220e6_0.wav,0
dataset\clean\Cry\220e6_1.wav,0
dataset\clean\Cry\220e6_10.wav,0
dataset\clean\Cry\220e6_11.wav,0
dataset\clean\Cry\220e6_12.wav,0
dataset\clean\Cry\220e6_13.wav,0
dataset\clean\Cry\220e6_14.wav,0
dataset\clean\Cry\220e6_15.wav,0
dataset\clean\Cry\220e6_16.wav,0
dataset\clean\Cry\220e6_17.wav,0
dataset\clean\Cry\220e6_18.wav,0
dataset\clean\Cry\220e6_19.wav,0
dataset\clean\Cry\220e6_2.wav,0
dataset\clean\Cry\220e6_20.wav,0
dataset\clean\Cry\220e6_3.wav,0
dataset\clean\Cry\220e6_4.wav,0
dataset\clean\Cry\220e6_5.wav,0
dataset\clean\Cry\220e6_6.wav,0
dataset\clean\Cry\220e6_7.wav,0
dataset\clean\Cry\220e6_8.wav,0
dataset\clean\Cry\220e6_9.wav,0
dataset\clean\Cry\221e15_0.wav,0
dataset\clean\Cry\221e15_1.wav,0
dataset\clean\Cry\221e15_2.wav,0
dataset\clean\Cry\221e15_3.wav,0
dataset\clean\Cry\221e15_4.wav,0
dataset\clean\Cry\226e14_0.wav,0
dataset\clean\Cry\226e14_1.wav,0
dataset\clean\Cry\226e14_2.wav,0
dataset\clean\Cry\226e14_3.wav,0
dataset\clean\Cry\240e6_0.wav,0
dataset\clean\Cry\240e6_1.wav,0
dataset\clean\Cry\240e6_10.wav,0
dataset\clean\Cry\240e6_11.wav,0
dataset\clean\Cry\240e6_12.wav,0
dataset\clean\Cry\240e6_13.wav,0
dataset\clean\Cry\240e6_14.wav,0
dataset\clean\Cry\240e6_15.wav,0
dataset\clean\Cry\240e6_16.wav,0
dataset\clean\Cry\240e6_17.wav,0
dataset\clean\Cry\240e6_18.wav,0
dataset\clean\Cry\240e6_19.wav,0
dataset\clean\Cry\240e6_2.wav,0
dataset\clean\Cry\240e6_20.wav,0
dataset\clean\Cry\240e6_3.wav,0
dataset\clean\Cry\240e6_4.wav,0
dataset\clean\Cry\240e6_5.wav,0
dataset\clean\Cry\240e6_6.wav,0
dataset\clean\Cry\240e6_7.wav,0
dataset\clean\Cry\240e6_8.wav,0
dataset\clean\Cry\240e6_9.wav,0
dataset\clean\Cry\241e19_0.wav,0
dataset\clean\Cry\241e19_1.wav,0
dataset\clean\Cry\241e19_10.wav,0
dataset\clean\Cry\241e19_11.wav,0
dataset\clean\Cry\241e19_12.wav,0
dataset\clean\Cry\241e19_13.wav,0
dataset\clean\Cry\241e19_14.wav,0
dataset\clean\Cry\241e19_15.wav,0
